epoch,loss,lr,mae,mape,mse,val_loss,val_mae,val_mape,val_mse
94,5.2425651550293,4.0353603E-05,5.65875720977783,8.59002017974854,83.6257553100586,5.62296962738037,6.04559516906738,9.1864709854126,87.5314178466797
95,5.24201107025147,4.0353603E-05,5.65808534622192,8.58628463745117,83.6300430297852,5.64529371261597,6.08350801467896,9.37444591522217,87.3815078735352
96,5.24651145935059,4.0353603E-05,5.66286897659302,8.59706497192383,83.7007293701172,5.65244150161743,6.08591604232788,9.37495994567871,87.3319091796875
97,5.24269485473633,4.0353603E-05,5.65908575057983,8.588623046875,83.6009292602539,5.62291383743286,6.04982900619507,9.23730373382568,87.5216751098633
98,5.23940324783325,4.0353603E-05,5.65558528900147,8.58452606201172,83.5284805297852,5.67590188980103,6.11324024200439,9.41495132446289,87.5156326293945
99,5.23759460449219,2.8247523E-05,5.6536717414856,8.58340454101563,83.4579620361328,5.64369535446167,6.07350826263428,9.33657646179199,87.3564605712891
100,5.24006700515747,2.8247523E-05,5.65594530105591,8.58685493469238,83.6091384887695,5.6078462600708,6.04674911499023,9.21981430053711,87.1244125366211
101,5.24105358123779,2.8247523E-05,5.65702724456787,8.58666515350342,83.6158828735352,5.63430643081665,6.07022047042847,9.32508659362793,87.1126556396484
102,5.24301671981812,2.8247523E-05,5.65901136398315,8.59811973571777,83.5899353027344,5.63462257385254,6.07810688018799,9.35175228118897,86.9184036254883
103,5.23849391937256,2.8247523E-05,5.65472269058228,8.58405876159668,83.5335693359375,5.61730337142944,6.04901742935181,9.25098133087158,87.1383361816406
104,5.23896884918213,2.8247523E-05,5.65497016906738,8.58478546142578,83.5672607421875,5.61711406707764,6.05473852157593,9.26266574859619,87.3679046630859
105,5.23790311813355,1.9773266E-05,5.6541051864624,8.58541393280029,83.5124740600586,5.62671041488647,6.05067491531372,9.21555328369141,87.7596282958984
106,5.2401556968689,1.9773266E-05,5.65606880187988,8.58451461791992,83.5142440795898,5.61587810516357,6.04990148544312,9.25773525238037,87.0410461425781
107,5.24486351013184,1.9773266E-05,5.66091871261597,8.59975719451904,83.6447143554688,5.58962249755859,6.02683925628662,9.18133354187012,86.5718994140625
108,5.24330902099609,1.9773266E-05,5.65942335128784,8.58899593353272,83.6057052612305,5.64854621887207,6.07253313064575,9.28659152984619,87.92041015625
109,5.23760461807251,1.9773266E-05,5.65359449386597,8.58224964141846,83.5011978149414,5.59884691238403,6.02489328384399,9.15050506591797,87.2388763427734
110,5.23982810974121,1.9773266E-05,5.65580606460571,8.58691120147705,83.6006317138672,5.59435749053955,6.02409791946411,9.10397911071777,87.6169738769531
111,5.23771572113037,1.3841286E-05,5.65369653701782,8.58292293548584,83.5055313110352,5.67119407653809,6.10259199142456,9.44065666198731,87.634635925293
112,5.2413821220398,1.3841286E-05,5.65735054016113,8.59263038635254,83.5338821411133,5.60841369628906,6.03507709503174,9.18440246582031,87.1293258666992
113,5.23743581771851,1.3841286E-05,5.65341997146606,8.58015155792236,83.5420455932617,5.6227822303772,6.05598783493042,9.26652908325195,87.2139282226562
114,5.2357120513916,1.3841286E-05,5.65160751342773,8.57789421081543,83.4712371826172,5.61474752426147,6.04208660125732,9.19714069366455,87.2783126831055
115,5.23531103134155,1.3841286E-05,5.65108585357666,8.57754325866699,83.4135971069336,5.63778448104858,6.07549095153809,9.32389450073242,87.5480499267578
116,5.23125076293945,1.3841286E-05,5.64713478088379,8.56955432891846,83.3386001586914,5.63439130783081,6.06421804428101,9.30132102966309,87.2961807250977
117,5.23172187805176,9.6889E-06,5.64769744873047,8.57116508483887,83.3535766601563,5.62543725967407,6.05416297912598,9.26225280761719,87.1634979248047
118,5.23753881454468,9.6889E-06,5.65328645706177,8.58407020568848,83.4114990234375,5.58974695205689,6.01833963394165,9.10754108428955,87.3263549804688
119,5.23663282394409,9.6889E-06,5.65243911743164,8.58058261871338,83.4125213623047,5.62958478927612,6.06045770645142,9.29161071777344,87.1437759399414
120,5.23392534255981,9.6889E-06,5.6498441696167,8.57485294342041,83.3846817016602,5.62505626678467,6.05636978149414,9.24953746795654,87.3349609375
121,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
122,5.23790311813355,9.6889E-06,5.6541051864624,8.58541393280029,83.5124740600586,5.62671041488647,6.05067491531372,9.21555328369141,87.7596282958984
123,5.2401556968689,9.6889E-06,5.65606880187988,8.58451461791992,83.5142440795898,5.61587810516357,6.04990148544312,9.25773525238037,87.0410461425781
124,5.24486351013184,9.6889E-06,5.66091871261597,8.59975719451904,83.6447143554688,5.58962249755859,6.02683925628662,9.18133354187012,86.5718994140625
125,5.24330902099609,9.6889E-06,5.65942335128784,8.58899593353272,83.6057052612305,5.64854621887207,6.07253313064575,9.28659152984619,87.92041015625
126,5.23760461807251,9.6889E-06,5.65359449386597,8.58224964141846,83.5011978149414,5.59884691238403,6.02489328384399,9.15050506591797,87.2388763427734
127,5.23982810974121,9.6889E-06,5.65580606460571,8.58691120147705,83.6006317138672,5.59435749053955,6.02409791946411,9.10397911071777,87.6169738769531
128,5.23771572113037,9.6889E-06,5.65369653701782,8.58292293548584,83.5055313110352,5.67119407653809,6.10259199142456,9.44065666198731,87.634635925293
129,5.2413821220398,9.6889E-06,5.65735054016113,8.59263038635254,83.5338821411133,5.60841369628906,6.03507709503174,9.18440246582031,87.1293258666992
130,5.23743581771851,9.6889E-06,5.65341997146606,8.58015155792236,83.5420455932617,5.6227822303772,6.05598783493042,9.26652908325195,87.2139282226562
131,5.2357120513916,9.6889E-06,5.65160751342773,8.57789421081543,83.4712371826172,5.61474752426147,6.04208660125732,9.19714069366455,87.2783126831055
132,5.23531103134155,9.6889E-06,5.65108585357666,8.57754325866699,83.4135971069336,5.63778448104858,6.07549095153809,9.32389450073242,87.5480499267578
133,5.23125076293945,9.6889E-06,5.64713478088379,8.56955432891846,83.3386001586914,5.63439130783081,6.06421804428101,9.30132102966309,87.2961807250977
134,5.23172187805176,9.6889E-06,5.64769744873047,8.57116508483887,83.3535766601563,5.62543725967407,6.05416297912598,9.26225280761719,87.1634979248047
135,5.23753881454468,9.6889E-06,5.65328645706177,8.58407020568848,83.4114990234375,5.58974695205689,6.01833963394165,9.10754108428955,87.3263549804688
136,5.23663282394409,9.6889E-06,5.65243911743164,8.58058261871338,83.4125213623047,5.62958478927612,6.06045770645142,9.29161071777344,87.1437759399414
137,5.23392534255981,9.6889E-06,5.6498441696167,8.57485294342041,83.3846817016602,5.62505626678467,6.05636978149414,9.24953746795654,87.3349609375
138,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
139,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
140,5.23790311813355,9.6889E-06,5.6541051864624,8.58541393280029,83.5124740600586,5.62671041488647,6.05067491531372,9.21555328369141,87.7596282958984
141,5.2401556968689,9.6889E-06,5.65606880187988,8.58451461791992,83.5142440795898,5.61587810516357,6.04990148544312,9.25773525238037,87.0410461425781
142,5.24486351013184,9.6889E-06,5.66091871261597,8.59975719451904,83.6447143554688,5.58962249755859,6.02683925628662,9.18133354187012,86.5718994140625
143,5.24330902099609,9.6889E-06,5.65942335128784,8.58899593353272,83.6057052612305,5.64854621887207,6.07253313064575,9.28659152984619,87.92041015625
144,5.23760461807251,9.6889E-06,5.65359449386597,8.58224964141846,83.5011978149414,5.59884691238403,6.02489328384399,9.15050506591797,87.2388763427734
145,5.23982810974121,9.6889E-06,5.65580606460571,8.58691120147705,83.6006317138672,5.59435749053955,6.02409791946411,9.10397911071777,87.6169738769531
146,5.23771572113037,9.6889E-06,5.65369653701782,8.58292293548584,83.5055313110352,5.67119407653809,6.10259199142456,9.44065666198731,87.634635925293
147,5.2413821220398,9.6889E-06,5.65735054016113,8.59263038635254,83.5338821411133,5.60841369628906,6.03507709503174,9.18440246582031,87.1293258666992
148,5.23743581771851,9.6889E-06,5.65341997146606,8.58015155792236,83.5420455932617,5.6227822303772,6.05598783493042,9.26652908325195,87.2139282226562
149,5.23982810974121,9.6889E-06,5.65580606460571,8.58691120147705,83.6006317138672,5.59435749053955,6.02409791946411,9.10397911071777,87.6169738769531
150,5.23771572113037,9.6889E-06,5.65369653701782,8.58292293548584,83.5055313110352,5.67119407653809,6.10259199142456,9.44065666198731,87.634635925293
151,5.2413821220398,9.6889E-06,5.65735054016113,8.59263038635254,83.5338821411133,5.60841369628906,6.03507709503174,9.18440246582031,87.1293258666992
152,5.23743581771851,9.6889E-06,5.65341997146606,8.58015155792236,83.5420455932617,5.6227822303772,6.05598783493042,9.26652908325195,87.2139282226562
153,5.2357120513916,9.6889E-06,5.65160751342773,8.57789421081543,83.4712371826172,5.61474752426147,6.04208660125732,9.19714069366455,87.2783126831055
154,5.23531103134155,9.6889E-06,5.65108585357666,8.57754325866699,83.4135971069336,5.63778448104858,6.07549095153809,9.32389450073242,87.5480499267578
155,5.23125076293945,9.6889E-06,5.64713478088379,8.56955432891846,83.3386001586914,5.63439130783081,6.06421804428101,9.30132102966309,87.2961807250977
156,5.23172187805176,9.6889E-06,5.64769744873047,8.57116508483887,83.3535766601563,5.62543725967407,6.05416297912598,9.26225280761719,87.1634979248047
157,5.23753881454468,9.6889E-06,5.65328645706177,8.58407020568848,83.4114990234375,5.58974695205689,6.01833963394165,9.10754108428955,87.3263549804688
158,5.23663282394409,9.6889E-06,5.65243911743164,8.58058261871338,83.4125213623047,5.62958478927612,6.06045770645142,9.29161071777344,87.1437759399414
159,5.23392534255981,9.6889E-06,5.6498441696167,8.57485294342041,83.3846817016602,5.62505626678467,6.05636978149414,9.24953746795654,87.3349609375
160,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
161,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
162,5.23790311813355,9.6889E-06,5.6541051864624,8.58541393280029,83.5124740600586,5.62671041488647,6.05067491531372,9.21555328369141,87.7596282958984
163,5.2401556968689,9.6889E-06,5.65606880187988,8.58451461791992,83.5142440795898,5.61587810516357,6.04990148544312,9.25773525238037,87.0410461425781
164,5.24486351013184,9.6889E-06,5.66091871261597,8.59975719451904,83.6447143554688,5.58962249755859,6.02683925628662,9.18133354187012,86.5718994140625
165,5.23790311813355,9.6889E-06,5.6541051864624,8.58541393280029,83.5124740600586,5.62671041488647,6.05067491531372,9.21555328369141,87.7596282958984
166,5.2401556968689,9.6889E-06,5.65606880187988,8.58451461791992,83.5142440795898,5.61587810516357,6.04990148544312,9.25773525238037,87.0410461425781
167,5.24486351013184,9.6889E-06,5.66091871261597,8.59975719451904,83.6447143554688,5.58962249755859,6.02683925628662,9.18133354187012,86.5718994140625
168,5.24330902099609,9.6889E-06,5.65942335128784,8.58899593353272,83.6057052612305,5.64854621887207,6.07253313064575,9.28659152984619,87.92041015625
169,5.23760461807251,9.6889E-06,5.65359449386597,8.58224964141846,83.5011978149414,5.59884691238403,6.02489328384399,9.15050506591797,87.2388763427734
170,5.23982810974121,9.6889E-06,5.65580606460571,8.58691120147705,83.6006317138672,5.59435749053955,6.02409791946411,9.10397911071777,87.6169738769531
171,5.23771572113037,9.6889E-06,5.65369653701782,8.58292293548584,83.5055313110352,5.67119407653809,6.10259199142456,9.44065666198731,87.634635925293
172,5.2413821220398,9.6889E-06,5.65735054016113,8.59263038635254,83.5338821411133,5.60841369628906,6.03507709503174,9.18440246582031,87.1293258666992
173,5.23743581771851,9.6889E-06,5.65341997146606,8.58015155792236,83.5420455932617,5.6227822303772,6.05598783493042,9.26652908325195,87.2139282226562
174,5.2357120513916,9.6889E-06,5.65160751342773,8.57789421081543,83.4712371826172,5.61474752426147,6.04208660125732,9.19714069366455,87.2783126831055
175,5.23531103134155,9.6889E-06,5.65108585357666,8.57754325866699,83.4135971069336,5.63778448104858,6.07549095153809,9.32389450073242,87.5480499267578
176,5.23125076293945,9.6889E-06,5.64713478088379,8.56955432891846,83.3386001586914,5.63439130783081,6.06421804428101,9.30132102966309,87.2961807250977
177,5.23172187805176,9.6889E-06,5.64769744873047,8.57116508483887,83.3535766601563,5.62543725967407,6.05416297912598,9.26225280761719,87.1634979248047
178,5.23753881454468,9.6889E-06,5.65328645706177,8.58407020568848,83.4114990234375,5.58974695205689,6.01833963394165,9.10754108428955,87.3263549804688
179,5.23663282394409,9.6889E-06,5.65243911743164,8.58058261871338,83.4125213623047,5.62958478927612,6.06045770645142,9.29161071777344,87.1437759399414
180,5.23392534255981,9.6889E-06,5.6498441696167,8.57485294342041,83.3846817016602,5.62505626678467,6.05636978149414,9.24953746795654,87.3349609375
181,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
182,5.23295259475708,9.6889E-06,5.6488184928894,8.57553386688232,83.394889831543,5.60117340087891,6.02975034713745,9.18783283233643,86.9597702026367
183,5.23790311813355,9.6889E-06,5.6541051864624,8.58541393280029,83.5124740600586,5.62671041488647,6.05067491531372,9.21555328369141,87.7596282958984
184,5.2401556968689,9.6889E-06,5.65606880187988,8.58451461791992,83.5142440795898,5.61587810516357,6.04990148544312,9.25773525238037,87.0410461425781
185,5.24486351013184,9.6889E-06,5.66091871261597,8.59975719451904,83.6447143554688,5.58962249755859,6.02683925628662,9.18133354187012,86.5718994140625
186,5.24330902099609,9.6889E-06,5.65942335128784,8.58899593353272,83.6057052612305,5.64854621887207,6.07253313064575,9.28659152984619,87.92041015625
187,5.23760461807251,9.6889E-06,5.65359449386597,8.58224964141846,83.5011978149414,5.59884691238403,6.02489328384399,9.15050506591797,87.2388763427734
188,5.23982810974121,9.6889E-06,5.65580606460571,8.58691120147705,83.6006317138672,5.59435749053955,6.02409791946411,9.10397911071777,87.6169738769531
189,5.23771572113037,9.6889E-06,5.65369653701782,8.58292293548584,83.5055313110352,5.67119407653809,6.10259199142456,9.44065666198731,87.634635925293
190,5.2413821220398,9.6889E-06,5.65735054016113,8.59263038635254,83.5338821411133,5.60841369628906,6.03507709503174,9.18440246582031,87.1293258666992
